product_id,quantity_sold,sale_date,total_amount
7720,5,2024-02-24,500
7721,1,2024-02-25,100
7722,2,2024-02-26,200
7723,3,2024-02-27,300
7724,4,2024-02-28,400
7725,5,2024-02-29,500
7726,1,2024-03-01,100
7727,2,2024-03-02,200
7728,3,2024-03-03,300
7729,,2024-03-04,100
7730,5,2024-03-05,500
7731,1,2024-03-06,100
7732,2,2024-03-07,200
7733,3,2024-03-08,300
7734,4,2024-03-09,400
7735,5,2024-03-10,500
,1,2024-03-11,100
7737,2,2024-03-12,200
7738,3,2024-03-13,300
7739,4,2024-03-14,400
7740,5,2024-03-15,500
7741,1,2024-03-16,100
7742,2,2024-03-17,200
7743,3,2024-03-18,300
7744,4,2024-03-19,
7745,5,2024-03-20,500
7746,1,2024-03-21,100
7747,2,2024-03-22,200
7748,3,2024-03-23,300
7749,4,2024-03-24,400
7750,5,2024-03-25,500
7751,1,2024-03-26,100
7752,,2024-03-27,100
,3,2024-03-28,300
7754,4,2024-03-29,400
7755,5,2024-03-30,500
7756,1,2024-03-31,100
7757,2,2024-04-01,200
7758,3,2024-04-02,300
7759,4,2024-04-03,400
7760,5,2024-04-04,500
7761,1,2024-04-05,100
7762,2,2024-04-06,200
7763,3,2024-04-07,300
7764,4,2024-04-08,400
7765,5,2024-04-09,500
7766,1,2024-04-10,100
7767,2,2024-04-11,200
7768,3,2024-04-12,300
7769,4,2024-04-13,400
,5,2024-04-14,500
7771,1,2024-04-15,100
7772,2,2024-04-16,200
7773,3,2024-04-17,
7774,4,2024-04-18,400
7775,,2024-04-19,100
7776,1,2024-04-20,100
7777,2,2024-04-21,200
7778,3,2024-04-22,300
7779,4,2024-04-23,400
7780,5,2024-04-24,500
7781,1,2024-04-25,100
7782,2,2024-04-26,200
7783,3,2024-04-27,300
7784,4,2024-04-28,400
7785,5,2024-04-29,500
7786,1,2024-04-30,100
,2,2024-05-01,200
7788,3,2024-05-02,300
7789,4,2024-05-03,400
7790,5,2024-05-04,500
7791,1,2024-05-05,100
7792,2,2024-05-06,200
7793,3,2024-05-07,300
7794,4,2024-05-08,400
7795,5,2024-05-09,500
7796,1,2024-05-10,100
7797,2,2024-05-11,200
7798,,2024-05-12,100
7799,4,2024-05-13,400
7800,5,2024-05-14,500
7801,1,2024-05-15,100
7802,2,2024-05-16,
7803,3,2024-05-17,300
,4,2024-05-18,400
7805,5,2024-05-19,500
7806,1,2024-05-20,100
7807,2,2024-05-21,200
7808,3,2024-05-22,300
7809,4,2024-05-23,400
7810,5,2024-05-24,500
7811,1,2024-05-25,100
7812,2,2024-05-26,200
7813,3,2024-05-27,300
7814,4,2024-05-28,400
7815,5,2024-05-29,500
7816,1,2024-05-30,100
7817,2,2024-05-31,200
7818,3,2024-06-01,300
7819,4,2024-06-02,400
7820,5,2024-06-03,500
,,2024-06-04,100
7822,2,2024-06-05,200
7823,3,2024-06-06,300
7824,4,2024-06-07,400
7825,5,2024-06-08,500
7826,1,2024-06-09,100
7827,2,2024-06-10,200
7828,3,2024-06-11,300
7829,4,2024-06-12,400
7830,5,2024-06-13,500
7831,1,2024-06-14,
7832,2,2024-06-15,200
7833,3,2024-06-16,300
7834,4,2024-06-17,400
7835,5,2024-06-18,500
7836,1,2024-06-19,100
7837,2,2024-06-20,200
,3,2024-06-21,300
7839,4,2024-06-22,400
7840,5,2024-06-23,500
7841,1,2024-06-24,100
7842,2,2024-06-25,200
7843,3,2024-06-26,300
7844,,2024-06-27,100
7845,5,2024-06-28,500
7846,1,2024-06-29,100
7847,2,2024-06-30,200
7848,3,2024-07-01,300
7849,4,2024-07-02,400
7850,5,2024-07-03,500
7851,1,2024-07-04,100
7852,2,2024-07-05,200
7853,3,2024-07-06,300
7854,4,2024-07-07,400
,5,2024-07-08,500
7856,1,2024-07-09,100
7857,2,2024-07-10,200
7858,3,2024-07-11,300
7859,4,2024-07-12,400
7860,5,2024-07-13,
7861,1,2024-07-14,100
7862,2,2024-07-15,200
7863,3,2024-07-16,300
7864,4,2024-07-17,400
7865,5,2024-07-18,500
7866,1,2024-07-19,100
7867,,2024-07-20,100
7868,3,2024-07-21,300
7869,4,2024-07-22,400
7870,5,2024-07-23,500
7871,1,2024-07-24,100
,2,2024-07-25,200
7873,3,2024-07-26,300
7874,4,2024-07-27,400
7875,5,2024-07-28,500
7876,1,2024-07-29,100
7877,2,2024-07-30,200
7878,3,2024-07-31,300
7879,4,2024-08-01,400
7880,5,2024-08-02,500
7881,1,2024-08-03,100
7882,2,2024-08-04,200
7883,3,2024-08-05,300
7884,4,2024-08-06,400
7885,5,2024-08-07,500
7886,1,2024-08-08,100
7887,2,2024-08-09,200
7888,3,2024-08-10,300
,4,2024-08-11,
7890,,2024-08-12,100
7891,1,2024-08-13,100
7892,2,2024-08-14,200
7893,3,2024-08-15,300
7894,4,2024-08-16,400
7895,5,2024-08-17,500
7896,1,2024-08-18,100
7897,2,2024-08-19,200
7898,3,2024-08-20,300
7899,4,2024-08-21,400
7900,5,2024-08-22,500
7901,1,2024-08-23,100
7902,2,2024-08-24,200
7903,3,2024-08-25,300
7904,4,2024-08-26,400
7905,5,2024-08-27,500
,1,2024-08-28,100
7907,2,2024-08-29,200
7908,3,2024-08-30,300
7909,4,2024-08-31,400
7910,5,2024-09-01,500
7911,1,2024-09-02,100
7912,2,2024-09-03,200
7913,,2024-09-04,100
7914,4,2024-09-05,400
7915,5,2024-09-06,500
7916,1,2024-09-07,100
7917,2,2024-09-08,200
7918,3,2024-09-09,
7919,4,2024-09-10,400
7920,5,2024-09-11,500
7921,1,2024-09-12,100
7922,2,2024-09-13,200
,3,2024-09-14,300
7924,4,2024-09-15,400
7925,5,2024-09-16,500
7926,1,2024-09-17,100
7927,2,2024-09-18,200
7928,3,2024-09-19,300
7929,4,2024-09-20,400
7930,5,2024-09-21,500
7931,1,2024-09-22,100
7932,2,2024-09-23,200
7933,3,2024-09-24,300
7934,4,2024-09-25,400
7935,5,2024-09-26,500
7936,,2024-09-27,100
7937,2,2024-09-28,200
7938,3,2024-09-29,300
7939,4,2024-09-30,400
,5,2024-10-01,500
7941,1,2024-10-02,100
7942,2,2024-10-03,200
7943,3,2024-10-04,300
7944,4,2024-10-05,400
7945,5,2024-10-06,500
7946,1,2024-10-07,100
7947,2,2024-10-08,
7948,3,2024-10-09,300
7949,4,2024-10-10,400
7950,5,2024-10-11,500
7951,1,2024-10-12,100
7952,2,2024-10-13,200
7953,3,2024-10-14,300
7954,4,2024-10-15,400
7955,5,2024-10-16,500
7956,1,2024-10-17,100
,2,2024-10-18,200
7958,3,2024-10-19,300
7959,,2024-10-20,100
7960,5,2024-10-21,500
7961,1,2024-10-22,100
7962,2,2024-10-23,200
7963,3,2024-10-24,300
7964,4,2024-10-25,400
7965,5,2024-10-26,500
7966,1,2024-10-27,100
7967,2,2024-10-28,200
7968,3,2024-10-29,300
7969,4,2024-10-30,400
7970,5,2024-10-31,500
7971,1,2024-11-01,100
7972,2,2024-11-02,200
7973,3,2024-11-03,300
,4,2024-11-04,400
7975,5,2024-11-05,500
7976,1,2024-11-06,
7977,2,2024-11-07,200
7978,3,2024-11-08,300
7979,4,2024-11-09,400
7980,5,2024-11-10,500
7981,1,2024-11-11,100
7982,,2024-11-12,100
7983,3,2024-11-13,300
7984,4,2024-11-14,400
7985,5,2024-11-15,500
7986,1,2024-11-16,100
7987,2,2024-11-17,200
7988,3,2024-11-18,300
7989,4,2024-11-19,400
7990,5,2024-11-20,500
,1,2024-11-21,100
7992,2,2024-11-22,200
7993,3,2024-11-23,300
7994,4,2024-11-24,400
7995,5,2024-11-25,500
7996,1,2024-11-26,100
7997,2,2024-11-27,200
7998,3,2024-11-28,300
7999,4,2024-11-29,400
8000,5,2024-11-30,500
8001,1,2024-12-01,100
8002,2,2024-12-02,200
8003,3,2024-12-03,300
8004,4,2024-12-04,400
8005,,2024-12-05,
8006,1,2024-12-06,100
8007,2,2024-12-07,200
,3,2024-12-08,300
8009,4,2024-12-09,400
8010,5,2024-12-10,500
8011,1,2024-12-11,100
8012,2,2024-12-12,200
8013,3,2024-12-13,300
8014,4,2024-12-14,400
8015,5,2024-12-15,500
8016,1,2024-12-16,100
8017,2,2024-12-17,200
8018,3,2024-12-18,300
8019,4,2024-12-19,400
8020,5,2024-12-20,500
8021,1,2024-12-21,100
8022,2,2024-12-22,200
8023,3,2024-12-23,300
8024,4,2024-12-24,400
,5,2024-12-25,500
8026,1,2024-12-26,100
8027,2,2024-12-27,200
8028,,2024-12-28,100
8029,4,2024-12-29,400
8030,5,2024-12-30,500
8031,1,2024-01-01,100
8032,2,2024-01-02,200
8033,3,2024-01-03,300
8034,4,2024-01-04,
8035,5,2024-01-05,500
8036,1,2024-01-06,100
8037,2,2024-01-07,200
8038,3,2024-01-08,300
8039,4,2024-01-09,400
8040,5,2024-01-10,500
8041,1,2024-01-11,100
,2,2024-01-12,200
8043,3,2024-01-13,300
8044,4,2024-01-14,400
8045,5,2024-01-15,500
8046,1,2024-01-16,100
8047,2,2024-01-17,200
8048,3,2024-01-18,300
8049,4,2024-01-19,400
8050,5,2024-01-20,500
8051,,2024-01-21,100
8052,2,2024-01-22,200
8053,3,2024-01-23,300
8054,4,2024-01-24,400
8055,5,2024-01-25,500
8056,1,2024-01-26,100
8057,2,2024-01-27,200
8058,3,2024-01-28,300
,4,2024-01-29,400
8060,5,2024-01-30,500
8061,1,2024-01-31,100
8062,2,2024-02-01,200
8063,3,2024-02-02,
8064,4,2024-02-03,400
8065,5,2024-02-04,500
8066,1,2024-02-05,100
8067,2,2024-02-06,200
8068,3,2024-02-07,300
8069,4,2024-02-08,400
8070,5,2024-02-09,500
8071,1,2024-02-10,100
8072,2,2024-02-11,200
8073,3,2024-02-12,300
8074,,2024-02-13,100
8075,5,2024-02-14,500
,1,2024-02-15,100
8077,2,2024-02-16,200
8078,3,2024-02-17,300
8079,4,2024-02-18,400
8080,5,2024-02-19,500
8081,1,2024-02-20,100
8082,2,2024-02-21,200
8083,3,2024-02-22,300
8084,4,2024-02-23,400
8085,5,2024-02-24,500
8086,1,2024-02-25,100
8087,2,2024-02-26,200
8088,3,2024-02-27,300
8089,4,2024-02-28,400
8090,5,2024-02-29,500
8091,1,2024-03-01,100
8092,2,2024-03-02,
,3,2024-03-03,300
8094,4,2024-03-04,400
8095,5,2024-03-05,500
8096,1,2024-03-06,100
8097,,2024-03-07,100
8098,3,2024-03-08,300
8099,4,2024-03-09,400
8100,5,2024-03-10,500
8101,1,2024-03-11,100
8102,2,2024-03-12,200
8103,3,2024-03-13,300
8104,4,2024-03-14,400
8105,5,2024-03-15,500
8106,1,2024-03-16,100
8107,2,2024-03-17,200
8108,3,2024-03-18,300
8109,4,2024-03-19,400
,5,2024-03-20,500
8111,1,2024-03-21,100
8112,2,2024-03-22,200
8113,3,2024-03-23,300
8114,4,2024-03-24,400
8115,5,2024-03-25,500
8116,1,2024-03-26,100
8117,2,2024-03-27,200
8118,3,2024-03-28,300
8119,4,2024-03-29,400
8120,,2024-03-30,100
8121,1,2024-03-31,
8122,2,2024-04-01,200
8123,3,2024-04-02,300
8124,4,2024-04-03,400
8125,5,2024-04-04,500
8126,1,2024-04-05,100
,2,2024-04-06,200
8128,3,2024-04-07,300
8129,4,2024-04-08,400
8130,5,2024-04-09,500
8131,1,2024-04-10,100
8132,2,2024-04-11,200
8133,3,2024-04-12,300
8134,4,2024-04-13,400
8135,5,2024-04-14,500
8136,1,2024-04-15,100
8137,2,2024-04-16,200
8138,3,2024-04-17,300
8139,4,2024-04-18,400
8140,5,2024-04-19,500
8141,1,2024-04-20,100
8142,2,2024-04-21,200
8143,,2024-04-22,100
,4,2024-04-23,400
8145,5,2024-04-24,500
8146,1,2024-04-25,100
8147,2,2024-04-26,200
8148,3,2024-04-27,300
8149,4,2024-04-28,400
8150,5,2024-04-29,
8151,1,2024-04-30,100
8152,2,2024-05-01,200
8153,3,2024-05-02,300
8154,4,2024-05-03,400
8155,5,2024-05-04,500
8156,1,2024-05-05,100
8157,2,2024-05-06,200
8158,3,2024-05-07,300
8159,4,2024-05-08,400
8160,5,2024-05-09,500
,1,2024-05-10,100
8162,2,2024-05-11,200
8163,3,2024-05-12,300
8164,4,2024-05-13,400
8165,5,2024-05-14,500
8166,,2024-05-15,100
8167,2,2024-05-16,200
8168,3,2024-05-17,300
8169,4,2024-05-18,400
8170,5,2024-05-19,500
8171,1,2024-05-20,100
8172,2,2024-05-21,200
8173,3,2024-05-22,300
8174,4,2024-05-23,400
8175,5,2024-05-24,500
8176,1,2024-05-25,100
8177,2,2024-05-26,200
,3,2024-05-27,300
8179,4,2024-05-28,
8180,5,2024-05-29,500
8181,1,2024-05-30,100
8182,2,2024-05-31,200
8183,3,2024-06-01,300
8184,4,2024-06-02,400
8185,5,2024-06-03,500
8186,1,2024-06-04,100
8187,2,2024-06-05,200
8188,3,2024-06-06,300
8189,,2024-06-07,100
8190,5,2024-06-08,500
8191,1,2024-06-09,100
8192,2,2024-06-10,200
8193,3,2024-06-11,300
8194,4,2024-06-12,400
,5,2024-06-13,500
8196,1,2024-06-14,100
8197,2,2024-06-15,200
8198,3,2024-06-16,300
8199,4,2024-06-17,400
8200,5,2024-06-18,500
8201,1,2024-06-19,100
8202,2,2024-06-20,200
8203,3,2024-06-21,300
8204,4,2024-06-22,400
8205,5,2024-06-23,500
8206,1,2024-06-24,100
8207,2,2024-06-25,200
8208,3,2024-06-26,
8209,4,2024-06-27,400
8210,5,2024-06-28,500
8211,1,2024-06-29,100
,,2024-06-30,100
8213,3,2024-07-01,300
8214,4,2024-07-02,400
8215,5,2024-07-03,500
8216,1,2024-07-04,100
8217,2,2024-07-05,200
8218,3,2024-07-06,300
8219,4,2024-07-07,400
8220,5,2024-07-08,500
8221,1,2024-07-09,100
8222,2,2024-07-10,200
8223,3,2024-07-11,300
8224,4,2024-07-12,400
8225,5,2024-07-13,500
8226,1,2024-07-14,100
8227,2,2024-07-15,200
8228,3,2024-07-16,300
,4,2024-07-17,400
8230,5,2024-07-18,500
8231,1,2024-07-19,100
8232,2,2024-07-20,200
8233,3,2024-07-21,300
8234,4,2024-07-22,400
8235,,2024-07-23,100
8236,1,2024-07-24,100
8237,2,2024-07-25,
8238,3,2024-07-26,300
8239,4,2024-07-27,400
8240,5,2024-07-28,500
8241,1,2024-07-29,100
8242,2,2024-07-30,200
8243,3,2024-07-31,300
8244,4,2024-08-01,400
8245,5,2024-08-02,500
,1,2024-08-03,100
8247,2,2024-08-04,200
8248,3,2024-08-05,300
8249,4,2024-08-06,400
8250,5,2024-08-07,500
8251,1,2024-08-08,100
8252,2,2024-08-09,200
8253,3,2024-08-10,300
8254,4,2024-08-11,400
8255,5,2024-08-12,500
8256,1,2024-08-13,100
8257,2,2024-08-14,200
8258,,2024-08-15,100
8259,4,2024-08-16,400
8260,5,2024-08-17,500
8261,1,2024-08-18,100
8262,2,2024-08-19,200
,3,2024-08-20,300
8264,4,2024-08-21,400
8265,5,2024-08-22,500
8266,1,2024-08-23,
8267,2,2024-08-24,200
8268,3,2024-08-25,300
8269,4,2024-08-26,400
8270,5,2024-08-27,500
8271,1,2024-08-28,100
8272,2,2024-08-29,200
8273,3,2024-08-30,300
8274,4,2024-08-31,400
8275,5,2024-09-01,500
8276,1,2024-09-02,100
8277,2,2024-09-03,200
8278,3,2024-09-04,300
8279,4,2024-09-05,400
,5,2024-09-06,500
8281,,2024-09-07,100
8282,2,2024-09-08,200
8283,3,2024-09-09,300
8284,4,2024-09-10,400
8285,5,2024-09-11,500
8286,1,2024-09-12,100
8287,2,2024-09-13,200
8288,3,2024-09-14,300
8289,4,2024-09-15,400
8290,5,2024-09-16,500
8291,1,2024-09-17,100
8292,2,2024-09-18,200
8293,3,2024-09-19,300
8294,4,2024-09-20,400
8295,5,2024-09-21,
8296,1,2024-09-22,100
,2,2024-09-23,200
8298,3,2024-09-24,300
8299,4,2024-09-25,400
8300,5,2024-09-26,500
8301,1,2024-09-27,100
8302,2,2024-09-28,200
8303,3,2024-09-29,300
8304,,2024-09-30,100
8305,5,2024-10-01,500
8306,1,2024-10-02,100
8307,2,2024-10-03,200
8308,3,2024-10-04,300
8309,4,2024-10-05,400
8310,5,2024-10-06,500
8311,1,2024-10-07,100
8312,2,2024-10-08,200
8313,3,2024-10-09,300
,4,2024-10-10,400
8315,5,2024-10-11,500
8316,1,2024-10-12,100
8317,2,2024-10-13,200
8318,3,2024-10-14,300
8319,4,2024-10-15,400
8320,5,2024-10-16,500
8321,1,2024-10-17,100
8322,2,2024-10-18,200
8323,3,2024-10-19,300
8324,4,2024-10-20,
8325,5,2024-10-21,500
8326,1,2024-10-22,100
8327,,2024-10-23,100
8328,3,2024-10-24,300
8329,4,2024-10-25,400
8330,5,2024-10-26,500
,1,2024-10-27,100
8332,2,2024-10-28,200
8333,3,2024-10-29,300
8334,4,2024-10-30,400
8335,5,2024-10-31,500
8336,1,2024-11-01,100
8337,2,2024-11-02,200
8338,3,2024-11-03,300
8339,4,2024-11-04,400
8340,5,2024-11-05,500
8341,1,2024-11-06,100
8342,2,2024-11-07,200
8343,3,2024-11-08,300
8344,4,2024-11-09,400
8345,5,2024-11-10,500
8346,1,2024-11-11,100
8347,2,2024-11-12,200
,3,2024-11-13,300
8349,4,2024-11-14,400
8350,,2024-11-15,100
8351,1,2024-11-16,100
8352,2,2024-11-17,200
8353,3,2024-11-18,
8354,4,2024-11-19,400
8355,5,2024-11-20,500
8356,1,2024-11-21,100
8357,2,2024-11-22,200
8358,3,2024-11-23,300
8359,4,2024-11-24,400
8360,5,2024-11-25,500
8361,1,2024-11-26,100
8362,2,2024-11-27,200
8363,3,2024-11-28,300
8364,4,2024-11-29,400
,5,2024-11-30,500
8366,1,2024-12-01,100
8367,2,2024-12-02,200
8368,3,2024-12-03,300
8369,4,2024-12-04,400
8370,5,2024-12-05,500
8371,1,2024-12-06,100
8372,2,2024-12-07,200
8373,,2024-12-08,100
8374,4,2024-12-09,400
8375,5,2024-12-10,500
8376,1,2024-12-11,100
8377,2,2024-12-12,200
8378,3,2024-12-13,300
8379,4,2024-12-14,400
8380,5,2024-12-15,500
8381,1,2024-12-16,100
,2,2024-12-17,
8383,3,2024-12-18,300
8384,4,2024-12-19,400
8385,5,2024-12-20,500
8386,1,2024-12-21,100
8387,2,2024-12-22,200
8388,3,2024-12-23,300
8389,4,2024-12-24,400
8390,5,2024-12-25,500
8391,1,2024-12-26,100
8392,2,2024-12-27,200
8393,3,2024-12-28,300
8394,4,2024-12-29,400
8395,5,2024-12-30,500
8396,,2024-01-01,100
8397,2,2024-01-02,200
8398,3,2024-01-03,300
,4,2024-01-04,400
8400,5,2024-01-05,500
8401,1,2024-01-06,100
8402,2,2024-01-07,200
8403,3,2024-01-08,300
8404,4,2024-01-09,400
8405,5,2024-01-10,500
8406,1,2024-01-11,100
8407,2,2024-01-12,200
8408,3,2024-01-13,300
8409,4,2024-01-14,400
8410,5,2024-01-15,500
8411,1,2024-01-16,
8412,2,2024-01-17,200
8413,3,2024-01-18,300
8414,4,2024-01-19,400
8415,5,2024-01-20,500
,1,2024-01-21,100
8417,2,2024-01-22,200
8418,3,2024-01-23,300
8419,,2024-01-24,100
8420,5,2024-01-25,500
8421,1,2024-01-26,100
8422,2,2024-01-27,200
8423,3,2024-01-28,300
8424,4,2024-01-29,400
8425,5,2024-01-30,500
8426,1,2024-01-31,100
8427,2,2024-02-01,200
8428,3,2024-02-02,300
8429,4,2024-02-03,400
8430,5,2024-02-04,500
8431,1,2024-02-05,100
8432,2,2024-02-06,200
,3,2024-02-07,300
8434,4,2024-02-08,400
8435,5,2024-02-09,500
8436,1,2024-02-10,100
8437,2,2024-02-11,200
8438,3,2024-02-12,300
8439,4,2024-02-13,400
8440,5,2024-02-14,
8441,1,2024-02-15,100
8442,,2024-02-16,100
8443,3,2024-02-17,300
8444,4,2024-02-18,400
8445,5,2024-02-19,500
8446,1,2024-02-20,100
8447,2,2024-02-21,200
8448,3,2024-02-22,300
8449,4,2024-02-23,400
,5,2024-02-24,500
8451,1,2024-02-25,100
8452,2,2024-02-26,200
8453,3,2024-02-27,300
8454,4,2024-02-28,400
8455,5,2024-02-29,500
8456,1,2024-03-01,100
8457,2,2024-03-02,200
8458,3,2024-03-03,300
8459,4,2024-03-04,400
8460,5,2024-03-05,500
8461,1,2024-03-06,100
8462,2,2024-03-07,200
8463,3,2024-03-08,300
8464,4,2024-03-09,400
8465,,2024-03-10,100
8466,1,2024-03-11,100
,2,2024-03-12,200
8468,3,2024-03-13,300
8469,4,2024-03-14,
8470,5,2024-03-15,500
8471,1,2024-03-16,100
8472,2,2024-03-17,200
8473,3,2024-03-18,300
8474,4,2024-03-19,400
8475,5,2024-03-20,500
8476,1,2024-03-21,100
8477,2,2024-03-22,200
8478,3,2024-03-23,300
8479,4,2024-03-24,400
8480,5,2024-03-25,500
8481,1,2024-03-26,100
8482,2,2024-03-27,200
8483,3,2024-03-28,300
,4,2024-03-29,400
8485,5,2024-03-30,500
8486,1,2024-03-31,100
8487,2,2024-04-01,200
8488,,2024-04-02,100
8489,4,2024-04-03,400
8490,5,2024-04-04,500
8491,1,2024-04-05,100
8492,2,2024-04-06,200
8493,3,2024-04-07,300
8494,4,2024-04-08,400
8495,5,2024-04-09,500
8496,1,2024-04-10,100
8497,2,2024-04-11,200
8498,3,2024-04-12,
8499,4,2024-04-13,400
8500,5,2024-04-14,500
,1,2024-04-15,100
8502,2,2024-04-16,200
8503,3,2024-04-17,300
8504,4,2024-04-18,400
8505,5,2024-04-19,500
8506,1,2024-04-20,100
8507,2,2024-04-21,200
8508,3,2024-04-22,300
8509,4,2024-04-23,400
8510,5,2024-04-24,500
8511,,2024-04-25,100
8512,2,2024-04-26,200
8513,3,2024-04-27,300
8514,4,2024-04-28,400
8515,5,2024-04-29,500
8516,1,2024-04-30,100
8517,2,2024-05-01,200
,3,2024-05-02,300
8519,4,2024-05-03,400
8520,5,2024-05-04,500
8521,1,2024-05-05,100
8522,2,2024-05-06,200
8523,3,2024-05-07,300
8524,4,2024-05-08,400
8525,5,2024-05-09,500
8526,1,2024-05-10,100
8527,2,2024-05-11,
8528,3,2024-05-12,300
8529,4,2024-05-13,400
8530,5,2024-05-14,500
8531,1,2024-05-15,100
8532,2,2024-05-16,200
8533,3,2024-05-17,300
8534,,2024-05-18,100
,5,2024-05-19,500
8536,1,2024-05-20,100
8537,2,2024-05-21,200
8538,3,2024-05-22,300
8539,4,2024-05-23,400
8540,5,2024-05-24,500
8541,1,2024-05-25,100
8542,2,2024-05-26,200
8543,3,2024-05-27,300
8544,4,2024-05-28,400
8545,5,2024-05-29,500
8546,1,2024-05-30,100
8547,2,2024-05-31,200
8548,3,2024-06-01,300
8549,4,2024-06-02,400
8550,5,2024-06-03,500
8551,1,2024-06-04,100
,2,2024-06-05,200
8553,3,2024-06-06,300
8554,4,2024-06-07,400
8555,5,2024-06-08,500
8556,1,2024-06-09,
8557,,2024-06-10,100
8558,3,2024-06-11,300
8559,4,2024-06-12,400
8560,5,2024-06-13,500
8561,1,2024-06-14,100
8562,2,2024-06-15,200
8563,3,2024-06-16,300
8564,4,2024-06-17,400
8565,5,2024-06-18,500
8566,1,2024-06-19,100
8567,2,2024-06-20,200
8568,3,2024-06-21,300
,4,2024-06-22,400
8570,5,2024-06-23,500
8571,1,2024-06-24,100
8572,2,2024-06-25,200
8573,3,2024-06-26,300
8574,4,2024-06-27,400
8575,5,2024-06-28,500
8576,1,2024-06-29,100
8577,2,2024-06-30,200
8578,3,2024-07-01,300
8579,4,2024-07-02,400
8580,,2024-07-03,100
8581,1,2024-07-04,100
8582,2,2024-07-05,200
8583,3,2024-07-06,300
8584,4,2024-07-07,400
8585,5,2024-07-08,
,1,2024-07-09,100
8587,2,2024-07-10,200
8588,3,2024-07-11,300
8589,4,2024-07-12,400
8590,5,2024-07-13,500
8591,1,2024-07-14,100
8592,2,2024-07-15,200
8593,3,2024-07-16,300
8594,4,2024-07-17,400
8595,5,2024-07-18,500
8596,1,2024-07-19,100
8597,2,2024-07-20,200
8598,3,2024-07-21,300
8599,4,2024-07-22,400
8600,5,2024-07-23,500
8601,1,2024-07-24,100
8602,2,2024-07-25,200
,,2024-07-26,100
8604,4,2024-07-27,400
8605,5,2024-07-28,500
8606,1,2024-07-29,100
8607,2,2024-07-30,200
8608,3,2024-07-31,300
8609,4,2024-08-01,400
8610,5,2024-08-02,500
8611,1,2024-08-03,100
8612,2,2024-08-04,200
8613,3,2024-08-05,300
8614,4,2024-08-06,
8615,5,2024-08-07,500
8616,1,2024-08-08,100
8617,2,2024-08-09,200
8618,3,2024-08-10,300
8619,4,2024-08-11,400
,5,2024-08-12,500
8621,1,2024-08-13,100
8622,2,2024-08-14,200
8623,3,2024-08-15,300
8624,4,2024-08-16,400
8625,5,2024-08-17,500
8626,,2024-08-18,100
8627,2,2024-08-19,200
8628,3,2024-08-20,300
8629,4,2024-08-21,400
8630,5,2024-08-22,500
8631,1,2024-08-23,100
8632,2,2024-08-24,200
8633,3,2024-08-25,300
8634,4,2024-08-26,400
8635,5,2024-08-27,500
8636,1,2024-08-28,100
,2,2024-08-29,200
8638,3,2024-08-30,300
8639,4,2024-08-31,400
8640,5,2024-09-01,500
8641,1,2024-09-02,100
8642,2,2024-09-03,200
8643,3,2024-09-04,
8644,4,2024-09-05,400
8645,5,2024-09-06,500
8646,1,2024-09-07,100
8647,2,2024-09-08,200
8648,3,2024-09-09,300
8649,,2024-09-10,100
8650,5,2024-09-11,500
8651,1,2024-09-12,100
8652,2,2024-09-13,200
8653,3,2024-09-14,300
,4,2024-09-15,400
8655,5,2024-09-16,500
8656,1,2024-09-17,100
8657,2,2024-09-18,200
8658,3,2024-09-19,300
8659,4,2024-09-20,400
8660,5,2024-09-21,500
8661,1,2024-09-22,100
8662,2,2024-09-23,200
8663,3,2024-09-24,300
8664,4,2024-09-25,400
8665,5,2024-09-26,500
8666,1,2024-09-27,100
8667,2,2024-09-28,200
8668,3,2024-09-29,300
8669,4,2024-09-30,400
8670,5,2024-10-01,500
,1,2024-10-02,100
8672,,2024-10-03,
8673,3,2024-10-04,300
8674,4,2024-10-05,400
8675,5,2024-10-06,500
8676,1,2024-10-07,100
8677,2,2024-10-08,200
8678,3,2024-10-09,300
8679,4,2024-10-10,400
8680,5,2024-10-11,500
8681,1,2024-10-12,100
8682,2,2024-10-13,200
8683,3,2024-10-14,300
8684,4,2024-10-15,400
8685,5,2024-10-16,500
8686,1,2024-10-17,100
8687,2,2024-10-18,200
,3,2024-10-19,300
8689,4,2024-10-20,400
8690,5,2024-10-21,500
8691,1,2024-10-22,100
8692,2,2024-10-23,200
8693,3,2024-10-24,300
8694,4,2024-10-25,400
8695,,2024-10-26,100
8696,1,2024-10-27,100
8697,2,2024-10-28,200
8698,3,2024-10-29,300
8699,4,2024-10-30,400
8700,5,2024-10-31,500
8701,1,2024-11-01,
8702,2,2024-11-02,200
8703,3,2024-11-03,300
8704,4,2024-11-04,400
,5,2024-11-05,500
8706,1,2024-11-06,100
8707,2,2024-11-07,200
8708,3,2024-11-08,300
8709,4,2024-11-09,400
8710,5,2024-11-10,500
8711,1,2024-11-11,100
8712,2,2024-11-12,200
8713,3,2024-11-13,300
8714,4,2024-11-14,400
8715,5,2024-11-15,500
8716,1,2024-11-16,100
8717,2,2024-11-17,200
8718,,2024-11-18,100
8719,4,2024-11-19,400
8720,5,2024-11-20,500
8721,1,2024-11-21,100
,2,2024-11-22,200
8723,3,2024-11-23,300
8724,4,2024-11-24,400
8725,5,2024-11-25,500
8726,1,2024-11-26,100
8727,2,2024-11-27,200
8728,3,2024-11-28,300
8729,4,2024-11-29,400
8730,5,2024-11-30,
8731,1,2024-12-01,100
